Subject,Condition,Accuracy,RT
90,control,1,399
90,control,1,503
90,control,1,451
90,control,1,406
90,control,1,369
90,control,1,445
90,control,1,359
90,control,1,571
90,control,1,390
90,control,1,418
90,control,1,475
90,control,1,492
90,control,1,657
90,control,1,601
90,control,1,447
90,control,1,583
90,control,1,447
90,control,1,465
90,control,1,511
90,control,1,470
90,control,1,488
90,control,1,417
90,control,1,430
90,control,1,533
90,control,1,533
90,control,1,446
90,control,1,614
90,control,1,603
90,control,1,444
90,control,1,565
90,control,1,553
90,control,1,641
90,control,1,714
90,control,1,496
90,control,1,632
90,control,0,492
90,control,1,475
90,control,1,492
90,control,1,585
90,control,1,584
90,control,1,536
90,control,1,486
90,control,1,541
91,control,1,467
91,control,1,489
91,control,1,488
91,control,1,396
91,control,1,475
91,control,1,417
91,control,0,489
91,control,1,537
91,control,1,636
91,control,1,478
91,control,1,576
91,control,1,695
91,control,1,525
91,control,1,542
91,control,1,494
91,control,1,415
91,control,1,438
91,control,1,414
91,control,1,498
91,control,1,412
91,control,1,458
91,control,1,389
91,control,1,442
91,control,1,434
91,control,1,480
91,control,1,635
91,control,1,437
91,control,1,493
91,control,1,473
91,control,1,536
91,control,1,504
91,control,1,572
91,control,1,512
91,control,1,573
91,control,1,676
91,control,1,474
91,control,1,480
91,control,1,515
91,control,1,550
91,control,1,469
91,control,1,494
91,control,1,478
91,control,1,514
91,control,1,528
91,control,1,487
91,control,1,465
91,control,1,527
91,control,1,501
91,control,1,489
91,control,1,528
91,control,1,597
91,control,1,614
91,control,1,520
91,control,1,500
91,control,1,437
91,control,1,662
91,control,1,542
91,control,1,518
91,control,1,585
91,control,1,476
91,control,1,523
91,control,1,558
91,control,1,449
91,control,1,391
91,control,1,583
91,control,0,579
91,control,1,729
91,control,1,655
91,control,1,655
91,control,1,532
91,control,1,504
91,control,1,558
91,control,1,514
91,control,1,531
91,control,1,595
91,control,1,550
91,control,1,469
91,control,1,443
91,control,1,456
91,control,1,422
91,control,1,489
91,control,1,424
91,control,1,710
91,control,1,447
91,control,1,443
91,control,1,513
91,control,1,551
91,control,1,524
91,control,1,525
91,control,1,500
91,control,1,568
91,control,1,884
91,control,1,548
91,control,1,592
91,control,1,642
91,control,1,600
91,control,1,601
91,control,1,626
91,control,1,654
91,control,1,650
91,control,1,511
91,control,1,503
91,control,1,445
91,control,1,468
91,control,1,480
91,control,1,446
91,control,1,435
91,control,1,449
91,control,1,545
91,control,1,538
91,control,1,488
91,control,1,774
91,control,1,433
91,control,0,552
91,control,1,626
91,control,1,625
91,control,1,458
91,control,1,535
91,control,1,539
91,control,1,515
91,control,1,636
91,control,1,463
91,control,1,464
91,control,1,592
91,control,1,493
91,control,1,550
91,control,1,542
91,control,1,409
91,control,1,433
91,control,1,1200
91,control,1,516
91,control,1,633
91,control,1,793
91,control,1,745
91,control,1,614
91,control,1,580
91,control,1,562
91,control,1,699
91,control,1,805
91,control,1,539
91,control,1,622
91,control,1,687
91,control,1,621
91,control,1,608
91,control,1,589
91,control,1,561
91,control,1,1224
91,control,1,680
91,control,1,455
91,control,1,596
91,control,1,743
91,control,1,471
91,control,1,515
91,control,1,639
91,control,1,484
91,control,1,616
91,control,1,646
91,control,1,496
91,control,1,543
91,control,1,476
91,control,1,551
91,control,1,756
91,control,1,628
91,control,1,608
91,control,1,559
91,control,1,507
91,control,1,515
91,control,1,555
91,control,1,527
91,control,1,623
91,control,1,509
91,control,1,661
91,control,1,578
91,control,1,577
91,control,1,498
91,control,1,461
91,control,1,485
91,control,1,538
91,control,1,507
91,control,1,462
91,control,1,452
91,control,1,495
91,control,1,515
91,control,1,452
91,control,1,492
91,control,1,509
91,control,1,504
91,control,1,546
91,control,1,463
91,control,1,518
91,control,1,638
91,control,1,586
91,control,1,526
91,control,1,513
91,control,1,447
91,control,1,547
91,control,1,466
91,control,1,571
91,control,1,469
91,control,1,482
91,control,0,511
91,control,1,588
91,control,1,546
91,control,1,1320
92,control,1,456
92,control,1,429
92,control,1,540
92,control,1,559
92,control,1,425
92,control,1,725
92,control,1,474
92,control,1,399
92,control,1,478
92,control,1,438
92,control,1,551
92,control,1,425
92,control,1,491
92,control,1,385
92,control,1,351
92,control,1,341
92,control,1,397
92,control,1,454
92,control,1,384
92,control,1,449
92,control,0,364
92,control,1,587
92,control,1,680
92,control,1,522
92,control,1,477
92,control,1,571
92,control,1,445
92,control,1,437
92,control,0,702
92,control,1,582
92,control,1,544
92,control,1,562
92,control,1,551
92,control,1,503
92,control,1,682
92,control,1,451
92,control,1,449
92,control,1,570
92,control,1,756
92,control,1,536
92,control,1,619
92,control,1,608
92,control,1,576
92,control,1,534
92,control,1,520
92,control,0,476
92,control,1,619
92,control,1,570
92,control,1,495
92,control,1,455
92,control,1,416
92,control,1,634
92,control,1,325
92,control,1,398
92,control,1,628
92,control,1,400
92,control,1,358
92,control,1,408
92,control,1,390
92,control,0,403
92,control,1,1036
92,control,1,566
92,control,1,394
92,control,1,793
92,control,1,478
92,control,1,435
92,control,1,330
92,control,1,434
92,control,1,406
92,control,1,301
92,control,1,449
92,control,1,413
92,control,1,385
92,control,1,517
92,control,1,377
92,control,1,360
92,control,1,538
92,control,1,420
92,control,1,305
92,control,1,423
92,control,1,407
92,control,1,440
92,control,1,354
92,control,1,486
92,control,1,421
92,control,1,427
92,control,1,439
92,control,1,340
92,control,1,584
92,control,1,460
92,control,1,373
92,control,1,311
92,control,1,352
92,control,1,412
92,control,1,346
92,control,1,319
92,control,1,440
92,control,1,395
92,control,1,377
92,control,1,409
92,control,1,480
92,control,1,433
92,control,1,666
92,control,1,315
92,control,1,410
92,control,1,570
92,control,1,396
92,control,1,514
92,control,1,505
92,control,1,428
92,control,1,581
92,control,1,432
92,control,1,503
92,control,1,441
92,control,1,482
92,control,1,453
92,control,1,469
92,control,1,567
92,control,1,679
92,control,1,406
92,control,1,450
92,control,1,413
92,control,1,398
92,control,1,476
92,control,1,503
92,control,1,569
92,control,1,436
92,control,1,533
92,control,1,559
92,control,1,468
92,control,1,380
92,control,1,436
92,control,0,434
92,control,1,426
92,control,1,416
92,control,1,467
92,control,1,425
92,control,0,317
92,control,1,432
92,control,1,423
92,control,1,488
92,control,1,398
92,control,1,465
92,control,1,496
92,control,1,383
92,control,0,331
92,control,1,471
92,control,1,496
92,control,1,444
92,control,1,323
92,control,1,463
92,control,1,392
92,control,1,382
92,control,1,581
92,control,0,309
92,control,1,543
92,control,1,515
92,control,1,445
92,control,1,552
92,control,1,519
92,control,1,421
92,control,1,507
92,control,1,413
92,control,1,416
92,control,1,423
92,control,1,462
92,control,1,526
92,control,1,509
92,control,1,524
92,control,1,430
92,control,1,425
92,control,1,498
92,control,1,449
92,control,1,429
92,control,1,602
92,control,1,387
92,control,1,467
92,control,1,375
92,control,1,391
92,control,1,437
92,control,1,442
92,control,1,598
92,control,1,475
92,control,1,345
92,control,1,332
92,control,1,423
92,control,1,461
92,control,1,487
92,control,1,422
92,control,1,471
92,control,1,519
92,control,1,397
92,control,1,262
92,control,1,290
92,control,1,304
92,control,0,265
92,control,1,447
92,control,1,461
92,control,1,277
92,control,1,228
92,control,1,386
92,control,1,386
92,control,1,485
92,control,1,392
93,control,1,995
93,control,1,477
93,control,1,752
93,control,1,441
93,control,1,490
93,control,1,481
93,control,1,513
93,control,1,493
93,control,1,484
93,control,1,487
93,control,1,466
93,control,1,441
93,control,1,444
93,control,1,437
93,control,1,429
93,control,0,432
93,control,1,494
93,control,1,420
93,control,1,631
93,control,1,428
93,control,1,437
93,control,1,386
93,control,1,418
93,control,1,370
93,control,1,411
93,control,1,344
93,control,1,488
93,control,1,505
93,control,1,452
93,control,1,532
93,control,1,486
93,control,1,458
93,control,1,444
93,control,1,442
93,control,1,477
93,control,0,596
93,control,1,557
93,control,1,499
93,control,1,453
93,control,0,478
93,control,1,537
93,control,1,439
93,control,1,511
93,control,1,612
93,control,1,487
93,control,1,479
93,control,1,491
93,control,1,680
93,control,1,455
93,control,1,437
93,control,1,630
93,control,1,711
93,control,1,460
93,control,1,519
93,control,1,421
93,control,1,637
93,control,1,448
93,control,1,576
93,control,1,440
93,control,1,445
93,control,1,528
93,control,1,454
93,control,1,435
93,control,1,469
93,control,1,502
93,control,1,573
93,control,1,419
93,control,1,420
93,control,1,471
93,control,1,430
93,control,1,394
93,control,1,439
93,control,1,401
93,control,1,446
93,control,1,465
93,control,1,489
93,control,1,521
93,control,1,420
93,control,1,661
93,control,1,551
93,control,1,417
93,control,1,444
93,control,1,426
93,control,1,437
93,control,1,415
93,control,1,474
93,control,1,444
93,control,1,492
93,control,1,401
93,control,1,392
93,control,1,642
93,control,1,426
93,control,1,409
93,control,1,423
93,control,1,370
93,control,1,405
93,control,1,375
93,control,1,403
93,control,1,418
93,control,1,482
93,control,1,373
93,control,1,621
93,control,1,421
93,control,1,387
93,control,1,392
93,control,1,476
93,control,1,424
93,control,1,455
93,control,1,424
93,control,1,428
93,control,1,408
93,control,1,416
93,control,0,424
93,control,1,486
93,control,1,441
93,control,1,532
93,control,1,454
93,control,1,521
93,control,1,410
93,control,1,416
93,control,1,432
93,control,1,479
93,control,1,477
93,control,1,422
93,control,1,614
93,control,1,415
93,control,1,406
93,control,1,677
93,control,1,428
93,control,1,444
93,control,1,448
93,control,1,450
93,control,1,431
93,control,1,389
93,control,1,439
93,control,1,420
93,control,1,416
93,control,1,602
93,control,1,543
93,control,1,430
93,control,1,382
93,control,1,388
93,control,1,497
93,control,1,344
93,control,0,436
93,control,1,520
93,control,1,404
93,control,1,412
93,control,1,376
93,control,1,418
93,control,1,426
93,control,1,455
93,control,1,522
93,control,1,568
93,control,1,407
93,control,0,623
93,control,1,368
93,control,1,490
93,control,1,601
93,control,1,428
93,control,1,425
93,control,1,530
93,control,1,392
93,control,1,428
93,control,1,395
93,control,1,365
93,control,1,444
93,control,1,466
93,control,1,396
93,control,1,421
93,control,1,474
93,control,1,333
93,control,1,463
93,control,1,494
93,control,1,365
93,control,1,417
93,control,1,492
93,control,1,410
93,control,1,484
93,control,1,402
93,control,1,389
93,control,0,406
93,control,1,556
93,control,1,430
93,control,1,391
93,control,1,452
93,control,1,526
93,control,1,440
93,control,1,714
93,control,1,402
93,control,1,410
93,control,0,853
93,control,1,578
93,control,1,434
93,control,1,505
93,control,1,798
93,control,1,428
93,control,1,459
93,control,1,436
93,control,1,397
93,control,1,486
93,control,1,394
93,control,1,482
93,control,1,663
94,control,1,505
94,control,1,410
94,control,1,372
94,control,1,524
94,control,1,347
94,control,1,505
94,control,1,507
94,control,1,425
94,control,1,415
94,control,1,572
94,control,1,712
94,control,1,434
94,control,1,417
94,control,1,462
94,control,1,357
94,control,1,414
94,control,1,344
94,control,1,817
94,control,1,565
94,control,1,458
94,control,1,453
94,control,1,429
94,control,1,634
94,control,1,382
94,control,1,443
94,control,1,347
94,control,1,489
94,control,1,509
94,control,1,422
94,control,1,433
94,control,1,429
94,control,1,493
94,control,1,572
94,control,1,468
94,control,1,547
94,control,1,834
94,control,1,529
94,control,1,546
94,control,1,461
94,control,1,496
94,control,1,381
94,control,1,544
94,control,1,539
94,control,1,656
94,control,1,478
94,control,1,486
94,control,1,477
94,control,1,481
94,control,1,433
94,control,1,522
94,control,1,480
94,control,1,630
94,control,1,451
94,control,1,459
94,control,1,348
94,control,1,332
94,control,1,490
94,control,1,458
94,control,1,451
94,control,1,454
94,control,1,430
94,control,1,393
94,control,1,393
94,control,1,433
94,control,1,472
94,control,1,491
94,control,1,405
94,control,1,386
94,control,1,463
94,control,1,419
94,control,1,365
94,control,1,395
94,control,1,413
94,control,1,314
94,control,1,469
94,control,0,482
94,control,1,380
94,control,1,372
94,control,1,459
94,control,1,404
94,control,1,376
94,control,1,382
94,control,1,361
94,control,1,600
94,control,1,435
94,control,1,407
94,control,1,385
94,control,1,457
94,control,1,441
94,control,1,636
94,control,1,350
94,control,1,592
94,control,1,348
94,control,1,469
94,control,1,364
94,control,1,476
94,control,0,367
94,control,1,390
94,control,1,517
94,control,1,663
94,control,1,383
94,control,1,395
94,control,1,421
94,control,1,535
94,control,1,377
94,control,1,427
94,control,1,370
94,control,1,523
94,control,1,427
94,control,1,348
94,control,0,294
94,control,1,427
94,control,0,445
94,control,1,423
94,control,1,630
94,control,1,650
94,control,1,463
94,control,1,438
94,control,1,430
94,control,1,407
94,control,1,410
94,control,1,493
94,control,1,485
94,control,1,684
94,control,1,727
94,control,1,385
94,control,1,304
94,control,1,464
94,control,1,623
94,control,1,603
94,control,1,650
94,control,1,511
94,control,1,784
94,control,1,423
94,control,1,406
94,control,1,335
94,control,1,552
94,control,1,319
94,control,1,390
94,control,1,390
94,control,1,419
94,control,1,467
94,control,1,355
94,control,1,313
94,control,1,516
94,control,1,550
94,control,1,395
94,control,1,297
94,control,1,260
94,control,0,290
94,control,1,322
94,control,1,427
94,control,1,440
94,control,1,418
94,control,1,412
94,control,1,405
94,control,1,346
94,control,1,305
94,control,0,345
94,control,1,346
94,control,1,326
94,control,1,347
94,control,1,330
94,control,1,460
94,control,1,391
94,control,1,339
94,control,1,320
94,control,0,383
94,control,1,336
94,control,1,522
94,control,1,488
94,control,1,440
94,control,1,359
94,control,1,491
94,control,1,566
94,control,1,458
94,control,1,556
94,control,1,388
94,control,1,446
94,control,1,396
94,control,1,437
94,control,1,343
94,control,1,434
94,control,1,435
94,control,1,324
94,control,1,328
94,control,1,326
94,control,1,444
94,control,1,336
94,control,1,504
94,control,1,407
94,control,1,324
94,control,1,286
94,control,1,516
94,control,1,534
94,control,1,321
94,control,1,739
94,control,1,393
94,control,1,402
94,control,1,312
94,control,1,312
94,control,1,428
94,control,1,350
94,control,1,335
96,control,1,4630
96,control,1,1612
96,control,1,527
96,control,1,418
96,control,1,1043
96,control,1,487
96,control,1,564
96,control,1,474
96,control,1,354
96,control,1,328
96,control,1,346
96,control,1,377
96,control,1,356
96,control,1,397
96,control,1,340
96,control,0,310
96,control,1,601
96,control,1,376
96,control,1,649
96,control,1,352
96,control,1,449
96,control,1,477
96,control,1,478
96,control,1,499
96,control,1,402
96,control,1,510
96,control,1,531
96,control,1,795
96,control,1,535
96,control,1,422
96,control,1,442
96,control,1,450
96,control,1,469
96,control,1,334
96,control,1,475
96,control,1,496
96,control,1,296
96,control,0,369
96,control,1,357
96,control,1,533
96,control,1,378
96,control,1,305
